time,open,high,low,close,volume
2020-11-23 19:00:00+00:00,1.33138,1.33259,1.3309,1.33248,1113
2020-11-23 20:00:00+00:00,1.33244,1.33318,1.3317,1.33178,1084
2020-11-23 21:00:00+00:00,1.33176,1.33258,1.33148,1.33242,391
2020-11-23 22:00:00+00:00,1.33242,1.33242,1.33193,1.33227,66
2020-11-23 23:00:00+00:00,1.33221,1.33344,1.33211,1.33266,597
2020-11-24 00:00:00+00:00,1.33268,1.33298,1.33193,1.33236,874
2020-11-24 01:00:00+00:00,1.33238,1.33381,1.3323,1.33274,1527
2020-11-24 02:00:00+00:00,1.33278,1.33328,1.33223,1.33271,818
2020-11-24 03:00:00+00:00,1.33274,1.33339,1.33243,1.33317,752
2020-11-24 04:00:00+00:00,1.33319,1.33367,1.3327,1.33351,509
2020-11-24 05:00:00+00:00,1.33349,1.33372,1.33298,1.33357,830
2020-11-24 06:00:00+00:00,1.3336,1.33442,1.33347,1.3339,837
2020-11-24 07:00:00+00:00,1.33394,1.335,1.33318,1.33396,1145
2020-11-24 08:00:00+00:00,1.33398,1.33781,1.33388,1.33736,3399
2020-11-24 09:00:00+00:00,1.33739,1.33805,1.33566,1.3363,2593
2020-11-24 10:00:00+00:00,1.33632,1.33688,1.33456,1.33582,2715
2020-11-24 11:00:00+00:00,1.33585,1.33644,1.33369,1.33378,2874
2020-11-24 12:00:00+00:00,1.33376,1.33506,1.33158,1.33238,2536
2020-11-24 13:00:00+00:00,1.33236,1.33379,1.3308,1.3311,2621
2020-11-24 14:00:00+00:00,1.33112,1.33269,1.3293,1.33266,3747
2020-11-24 15:00:00+00:00,1.33262,1.33604,1.3315,1.33554,3968
2020-11-24 16:00:00+00:00,1.33556,1.33612,1.33466,1.3349,2809
2020-11-24 17:00:00+00:00,1.33492,1.33506,1.33298,1.33429,1750
2020-11-24 18:00:00+00:00,1.33432,1.33627,1.33404,1.33618,1385
2020-11-24 19:00:00+00:00,1.3362,1.33622,1.3347,1.33513,720
2020-11-24 20:00:00+00:00,1.3351,1.3362,1.33503,1.33614,1115
2020-11-24 21:00:00+00:00,1.33618,1.33648,1.33552,1.33622,520
2020-11-24 22:00:00+00:00,1.33587,1.33615,1.33559,1.33592,50
2020-11-24 23:00:00+00:00,1.33597,1.33638,1.33566,1.33616,356
2020-11-25 00:00:00+00:00,1.33618,1.33666,1.33561,1.3361,777
2020-11-25 01:00:00+00:00,1.33612,1.33648,1.3357,1.33578,859
2020-11-25 02:00:00+00:00,1.3358,1.33634,1.33536,1.33634,758
2020-11-25 03:00:00+00:00,1.33638,1.33666,1.33554,1.3359,854
2020-11-25 04:00:00+00:00,1.33592,1.33608,1.33544,1.3355,536
2020-11-25 05:00:00+00:00,1.33547,1.336,1.33444,1.33454,961
2020-11-25 06:00:00+00:00,1.33454,1.33548,1.33377,1.33548,1119
2020-11-25 07:00:00+00:00,1.33546,1.33816,1.33534,1.33699,1784
2020-11-25 08:00:00+00:00,1.33702,1.33847,1.3331,1.33438,4545
2020-11-25 09:00:00+00:00,1.33435,1.33568,1.33318,1.33433,3073
2020-11-25 10:00:00+00:00,1.33431,1.33467,1.33099,1.33134,2717
2020-11-25 11:00:00+00:00,1.33136,1.33311,1.33041,1.33252,2476
2020-11-25 12:00:00+00:00,1.3325,1.33576,1.3325,1.3349,2296
2020-11-25 13:00:00+00:00,1.33492,1.33592,1.33306,1.3339,3269
2020-11-25 14:00:00+00:00,1.33392,1.33714,1.3327,1.33624,3537
2020-11-25 15:00:00+00:00,1.33627,1.33936,1.3339,1.33786,4309
2020-11-25 16:00:00+00:00,1.33788,1.33907,1.33718,1.3376,2568
2020-11-25 17:00:00+00:00,1.33762,1.33848,1.33737,1.3381,1652
2020-11-25 18:00:00+00:00,1.33808,1.33886,1.3379,1.33808,861
2020-11-25 19:00:00+00:00,1.33816,1.33876,1.3373,1.33823,1153
2020-11-25 20:00:00+00:00,1.33826,1.33932,1.33805,1.33916,997
2020-11-25 21:00:00+00:00,1.33918,1.33918,1.33836,1.33875,345
2020-11-25 22:00:00+00:00,1.33799,1.3386,1.33778,1.33834,208
2020-11-25 23:00:00+00:00,1.33839,1.33848,1.3381,1.33838,94
2020-11-26 00:00:00+00:00,1.3384,1.33928,1.3384,1.33881,464
2020-11-26 01:00:00+00:00,1.33883,1.33976,1.33879,1.33944,557
2020-11-26 02:00:00+00:00,1.33947,1.33949,1.3386,1.33921,417
2020-11-26 03:00:00+00:00,1.33924,1.33952,1.33842,1.33842,402
2020-11-26 04:00:00+00:00,1.33844,1.33896,1.33844,1.33882,344
2020-11-26 05:00:00+00:00,1.33884,1.3391,1.33857,1.33886,422
2020-11-26 06:00:00+00:00,1.33886,1.33971,1.33876,1.3393,509
2020-11-26 07:00:00+00:00,1.33932,1.33939,1.33645,1.33688,1234
2020-11-26 08:00:00+00:00,1.33686,1.33781,1.33542,1.33583,1912
2020-11-26 09:00:00+00:00,1.33586,1.33756,1.33569,1.33613,1650
2020-11-26 10:00:00+00:00,1.33616,1.33648,1.3342,1.33521,1805
2020-11-26 11:00:00+00:00,1.33518,1.33608,1.3342,1.33558,1436
2020-11-26 12:00:00+00:00,1.3356,1.33582,1.33428,1.33473,1584
2020-11-26 13:00:00+00:00,1.33471,1.33538,1.33335,1.33358,1448
2020-11-26 14:00:00+00:00,1.33355,1.33384,1.33222,1.33313,1475
2020-11-26 15:00:00+00:00,1.33316,1.33386,1.33221,1.3329,1609
2020-11-26 16:00:00+00:00,1.33292,1.3357,1.33274,1.33554,1606
2020-11-26 17:00:00+00:00,1.33552,1.33632,1.33464,1.33544,958
2020-11-26 18:00:00+00:00,1.33542,1.33548,1.33469,1.33525,340
2020-11-26 19:00:00+00:00,1.33527,1.33584,1.33514,1.3357,148
2020-11-26 20:00:00+00:00,1.33573,1.33602,1.33552,1.33559,203
2020-11-26 21:00:00+00:00,1.33562,1.33582,1.33534,1.33565,72
2020-11-26 22:00:00+00:00,1.33576,1.33577,1.33398,1.33563,181
2020-11-26 23:00:00+00:00,1.33558,1.33578,1.33494,1.33535,284
2020-11-27 00:00:00+00:00,1.33538,1.33547,1.33484,1.33514,498
2020-11-27 01:00:00+00:00,1.33516,1.33602,1.33503,1.33591,604
2020-11-27 02:00:00+00:00,1.33594,1.33606,1.33552,1.33594,493
2020-11-27 03:00:00+00:00,1.33598,1.33726,1.33588,1.33702,521
2020-11-27 04:00:00+00:00,1.33704,1.33738,1.33686,1.33698,319
2020-11-27 05:00:00+00:00,1.33701,1.33752,1.33682,1.33743,335
2020-11-27 06:00:00+00:00,1.33743,1.33765,1.33665,1.33674,552
2020-11-27 07:00:00+00:00,1.33677,1.33732,1.3362,1.33685,1212
2020-11-27 08:00:00+00:00,1.33688,1.33818,1.33536,1.33703,2288
2020-11-27 09:00:00+00:00,1.33705,1.33718,1.33542,1.3358,1634
2020-11-27 10:00:00+00:00,1.33582,1.33602,1.33158,1.33186,2372
2020-11-27 11:00:00+00:00,1.33184,1.33354,1.33182,1.33193,1702
2020-11-27 12:00:00+00:00,1.33196,1.33358,1.33112,1.33284,2534
2020-11-27 13:00:00+00:00,1.33287,1.33541,1.33205,1.33476,2154
2020-11-27 14:00:00+00:00,1.33478,1.33592,1.33392,1.33456,2409
2020-11-27 15:00:00+00:00,1.33459,1.33632,1.33379,1.33418,3088
2020-11-27 16:00:00+00:00,1.3342,1.33531,1.32935,1.33062,3808
2020-11-27 17:00:00+00:00,1.33064,1.33182,1.32994,1.33172,1699
2020-11-27 18:00:00+00:00,1.3317,1.33176,1.32942,1.33038,917
2020-11-27 19:00:00+00:00,1.33036,1.33052,1.33009,1.33042,210
2020-11-27 20:00:00+00:00,1.33044,1.3307,1.32945,1.32951,335
2020-11-27 21:00:00+00:00,1.32943,1.33207,1.32869,1.3315,2973
2020-11-29 22:00:00+00:00,1.33336,1.33342,1.33064,1.33264,251
2020-11-29 23:00:00+00:00,1.33272,1.33352,1.33227,1.3332,737
2020-11-30 00:00:00+00:00,1.33323,1.33368,1.33238,1.33334,852
2020-11-30 01:00:00+00:00,1.33336,1.33408,1.33284,1.33401,830
2020-11-30 02:00:00+00:00,1.33404,1.33428,1.33342,1.33354,700
2020-11-30 03:00:00+00:00,1.33356,1.33442,1.33346,1.33366,549
2020-11-30 04:00:00+00:00,1.33363,1.3341,1.33336,1.33376,451
2020-11-30 05:00:00+00:00,1.33378,1.3343,1.33356,1.3341,515
2020-11-30 06:00:00+00:00,1.33412,1.33488,1.33396,1.33422,821
2020-11-30 07:00:00+00:00,1.3342,1.33578,1.3338,1.33512,1611
2020-11-30 08:00:00+00:00,1.3351,1.33516,1.33308,1.33328,2827
2020-11-30 09:00:00+00:00,1.33331,1.33382,1.33054,1.33264,2912
2020-11-30 10:00:00+00:00,1.33262,1.33306,1.33183,1.33302,1676
2020-11-30 11:00:00+00:00,1.33299,1.33644,1.33284,1.33564,2389
2020-11-30 12:00:00+00:00,1.33567,1.33576,1.33188,1.33266,3065
2020-11-30 13:00:00+00:00,1.33268,1.33685,1.3324,1.33636,3230
2020-11-30 14:00:00+00:00,1.33633,1.33854,1.33508,1.3372,3748
2020-11-30 15:00:00+00:00,1.33718,1.33812,1.33176,1.3352,8604
2020-11-30 16:00:00+00:00,1.33516,1.33582,1.33316,1.33384,5672
2020-11-30 17:00:00+00:00,1.33382,1.33541,1.33333,1.33534,2125
2020-11-30 18:00:00+00:00,1.33532,1.33605,1.33446,1.33494,1314
2020-11-30 19:00:00+00:00,1.33492,1.33522,1.33388,1.33428,1398
2020-11-30 20:00:00+00:00,1.3343,1.33492,1.33283,1.33286,1267
2020-11-30 21:00:00+00:00,1.33284,1.33337,1.33171,1.33239,753
2020-11-30 22:00:00+00:00,1.33259,1.33347,1.33259,1.33297,114
2020-11-30 23:00:00+00:00,1.33302,1.33414,1.33272,1.33356,572
2020-12-01 00:00:00+00:00,1.33358,1.33458,1.33346,1.3344,485
2020-12-01 01:00:00+00:00,1.33438,1.33487,1.33412,1.33455,571
2020-12-01 02:00:00+00:00,1.33458,1.33588,1.33454,1.33558,633
2020-12-01 03:00:00+00:00,1.3356,1.336,1.33544,1.33586,626
2020-12-01 04:00:00+00:00,1.33588,1.33662,1.33588,1.33622,496
2020-12-01 05:00:00+00:00,1.3362,1.33668,1.33603,1.33668,577
2020-12-01 06:00:00+00:00,1.33666,1.33693,1.33602,1.33634,549
2020-12-01 07:00:00+00:00,1.33636,1.33935,1.33624,1.33822,2006
2020-12-01 08:00:00+00:00,1.33824,1.34075,1.33754,1.33998,3910
2020-12-01 09:00:00+00:00,1.34001,1.3404,1.33511,1.33548,3843
2020-12-01 10:00:00+00:00,1.33546,1.33647,1.33422,1.33542,2227
2020-12-01 11:00:00+00:00,1.3354,1.33566,1.33252,1.33282,2655
2020-12-01 12:00:00+00:00,1.33279,1.33349,1.3316,1.33306,3005
2020-12-01 13:00:00+00:00,1.33308,1.33536,1.33218,1.33516,2549
2020-12-01 14:00:00+00:00,1.33518,1.33592,1.33322,1.33501,3077
2020-12-01 15:00:00+00:00,1.33504,1.33748,1.33464,1.33606,5139
2020-12-01 16:00:00+00:00,1.33608,1.34422,1.33608,1.33907,9911
2020-12-01 17:00:00+00:00,1.33909,1.343,1.33894,1.34187,2945
2020-12-01 18:00:00+00:00,1.3419,1.34304,1.34155,1.34294,1659
2020-12-01 19:00:00+00:00,1.34296,1.34306,1.34152,1.34165,1126
2020-12-01 20:00:00+00:00,1.34163,1.3427,1.34105,1.34267,1242
2020-12-01 21:00:00+00:00,1.34265,1.34294,1.34168,1.34221,1060
2020-12-01 22:00:00+00:00,1.34251,1.34309,1.3418,1.34276,908
2020-12-01 23:00:00+00:00,1.34271,1.34284,1.34184,1.34218,748
2020-12-02 00:00:00+00:00,1.3422,1.34295,1.34172,1.34214,868
2020-12-02 01:00:00+00:00,1.34216,1.34236,1.34072,1.34098,1127
2020-12-02 02:00:00+00:00,1.34096,1.34239,1.34096,1.3415,742
2020-12-02 03:00:00+00:00,1.34147,1.34255,1.34145,1.34238,506
2020-12-02 04:00:00+00:00,1.34235,1.34256,1.34169,1.34173,462
2020-12-02 05:00:00+00:00,1.3417,1.34196,1.3412,1.34132,793
2020-12-02 06:00:00+00:00,1.34134,1.3421,1.34054,1.34068,840
2020-12-02 07:00:00+00:00,1.34066,1.34411,1.335,1.33778,4226
2020-12-02 08:00:00+00:00,1.33784,1.33866,1.33384,1.33399,6633
2020-12-02 09:00:00+00:00,1.33397,1.33777,1.33386,1.33442,4497
2020-12-02 10:00:00+00:00,1.33445,1.33654,1.33392,1.33546,2563
2020-12-02 11:00:00+00:00,1.33544,1.33589,1.33438,1.33462,2226
2020-12-02 12:00:00+00:00,1.33459,1.33459,1.33039,1.33281,5099
2020-12-02 13:00:00+00:00,1.33278,1.33384,1.32927,1.33048,4599
2020-12-02 14:00:00+00:00,1.3305,1.33163,1.32878,1.33072,4401
2020-12-02 15:00:00+00:00,1.33074,1.3344,1.33074,1.33254,4743
2020-12-02 16:00:00+00:00,1.33256,1.3357,1.33244,1.33465,2960
2020-12-02 17:00:00+00:00,1.33467,1.33648,1.3346,1.3352,2073
2020-12-02 18:00:00+00:00,1.33523,1.336,1.33473,1.33589,1200
2020-12-02 19:00:00+00:00,1.33587,1.3369,1.33525,1.33588,1457
2020-12-02 20:00:00+00:00,1.33591,1.33671,1.33574,1.33671,946
2020-12-02 21:00:00+00:00,1.33674,1.33744,1.33628,1.33686,644
2020-12-02 22:00:00+00:00,1.33724,1.33738,1.33645,1.33728,130
2020-12-02 23:00:00+00:00,1.33723,1.3378,1.33548,1.33683,621
2020-12-03 00:00:00+00:00,1.33685,1.337,1.33536,1.33564,1255
2020-12-03 01:00:00+00:00,1.33561,1.33688,1.33554,1.33662,963
2020-12-03 02:00:00+00:00,1.33664,1.33776,1.33652,1.33766,789
2020-12-03 03:00:00+00:00,1.33768,1.33894,1.33756,1.33874,573
2020-12-03 04:00:00+00:00,1.33876,1.33886,1.3382,1.33872,465
2020-12-03 05:00:00+00:00,1.33874,1.33903,1.33854,1.3389,434
2020-12-03 06:00:00+00:00,1.3389,1.33989,1.3385,1.33967,866
2020-12-03 07:00:00+00:00,1.33964,1.34096,1.3382,1.33985,2208
2020-12-03 08:00:00+00:00,1.33982,1.34138,1.33926,1.34012,3368
2020-12-03 09:00:00+00:00,1.34015,1.34104,1.3391,1.34017,3121
2020-12-03 10:00:00+00:00,1.34015,1.34214,1.33998,1.34176,2640
2020-12-03 11:00:00+00:00,1.34178,1.34528,1.34162,1.34405,3141
2020-12-03 12:00:00+00:00,1.34403,1.34544,1.34286,1.34509,3328
2020-12-03 13:00:00+00:00,1.34511,1.3466,1.34452,1.34648,2599
2020-12-03 14:00:00+00:00,1.3465,1.34746,1.34503,1.34591,3315
2020-12-03 15:00:00+00:00,1.34588,1.35,1.34574,1.34986,3454
2020-12-03 16:00:00+00:00,1.34988,1.35001,1.3477,1.34958,2949
2020-12-03 17:00:00+00:00,1.34955,1.34987,1.34734,1.34859,2522
2020-12-03 18:00:00+00:00,1.34862,1.34876,1.34322,1.34478,3039
2020-12-03 19:00:00+00:00,1.34476,1.34618,1.34448,1.34484,1552
2020-12-03 20:00:00+00:00,1.34486,1.34572,1.34366,1.34544,1615
2020-12-03 21:00:00+00:00,1.34546,1.34624,1.34467,1.34526,996
2020-12-03 22:00:00+00:00,1.34485,1.34612,1.3447,1.34528,1101
2020-12-03 23:00:00+00:00,1.34536,1.34585,1.3448,1.34519,397
2020-12-04 00:00:00+00:00,1.34522,1.3468,1.34471,1.34572,948
2020-12-04 01:00:00+00:00,1.34574,1.34617,1.34495,1.34525,1031
2020-12-04 02:00:00+00:00,1.34528,1.34556,1.34484,1.34534,677
2020-12-04 03:00:00+00:00,1.34537,1.3455,1.34475,1.34492,550
2020-12-04 04:00:00+00:00,1.34489,1.34519,1.34449,1.34458,500
2020-12-04 05:00:00+00:00,1.3446,1.34528,1.34432,1.34497,699
2020-12-04 06:00:00+00:00,1.34495,1.34714,1.34478,1.34676,1151
2020-12-04 07:00:00+00:00,1.34672,1.34704,1.34351,1.34422,2071
2020-12-04 08:00:00+00:00,1.34418,1.34676,1.34106,1.34196,3791
2020-12-04 09:00:00+00:00,1.34194,1.34945,1.34188,1.34822,6493
2020-12-04 10:00:00+00:00,1.34818,1.34879,1.34353,1.3465,4619
2020-12-04 11:00:00+00:00,1.34652,1.34776,1.345,1.34687,3052
2020-12-04 12:00:00+00:00,1.3469,1.34844,1.34555,1.34628,3172
2020-12-04 13:00:00+00:00,1.3463,1.35064,1.3456,1.35029,5440
2020-12-04 14:00:00+00:00,1.35026,1.35396,1.34844,1.35187,6557
2020-12-04 15:00:00+00:00,1.35184,1.3522,1.34618,1.34738,5717
2020-12-04 16:00:00+00:00,1.34736,1.34872,1.34638,1.34832,2943
2020-12-04 17:00:00+00:00,1.34834,1.34908,1.34632,1.34732,2467
2020-12-04 18:00:00+00:00,1.34734,1.34942,1.34691,1.34726,1667
2020-12-04 19:00:00+00:00,1.34728,1.34802,1.3425,1.34436,3494
2020-12-04 20:00:00+00:00,1.34438,1.34438,1.34201,1.34378,2055
2020-12-04 21:00:00+00:00,1.34376,1.3445,1.34212,1.34399,1104
2020-12-06 22:00:00+00:00,1.34102,1.34225,1.341,1.34192,248
2020-12-06 23:00:00+00:00,1.34196,1.34219,1.34125,1.34154,521
2020-12-07 00:00:00+00:00,1.3415,1.34298,1.341,1.34266,1619
2020-12-07 01:00:00+00:00,1.34263,1.34321,1.34206,1.34306,965
2020-12-07 02:00:00+00:00,1.34304,1.34366,1.3428,1.34306,714
2020-12-07 03:00:00+00:00,1.34308,1.3438,1.34242,1.34264,679
2020-12-07 04:00:00+00:00,1.34262,1.34274,1.342,1.34208,299
2020-12-07 05:00:00+00:00,1.34206,1.34228,1.3417,1.34171,376
2020-12-07 06:00:00+00:00,1.34174,1.34184,1.34023,1.34128,1007
2020-12-07 07:00:00+00:00,1.3412,1.3412,1.33666,1.33774,2752
2020-12-07 08:00:00+00:00,1.33772,1.33772,1.325,1.32502,10638
2020-12-07 09:00:00+00:00,1.32505,1.32727,1.32242,1.32672,4987
2020-12-07 10:00:00+00:00,1.32669,1.328,1.32487,1.32742,3058
2020-12-07 11:00:00+00:00,1.3274,1.32746,1.32516,1.32578,3075
2020-12-07 12:00:00+00:00,1.32574,1.32869,1.32526,1.3271,3701
2020-12-07 13:00:00+00:00,1.32714,1.33231,1.32648,1.33216,5131
2020-12-07 14:00:00+00:00,1.33218,1.33381,1.33138,1.33156,4010
2020-12-07 15:00:00+00:00,1.33154,1.33226,1.32892,1.33134,4181
2020-12-07 16:00:00+00:00,1.33136,1.33644,1.33124,1.3353,3381
2020-12-07 17:00:00+00:00,1.33528,1.3373,1.33491,1.33638,2242
2020-12-07 18:00:00+00:00,1.3364,1.33654,1.32896,1.3344,8078
2020-12-07 19:00:00+00:00,1.33443,1.34062,1.33404,1.34006,3502
2020-12-07 20:00:00+00:00,1.34009,1.34024,1.33719,1.3378,1645
2020-12-07 21:00:00+00:00,1.33782,1.33856,1.33682,1.33816,783
2020-12-07 22:00:00+00:00,1.33807,1.33815,1.33691,1.33714,1262
2020-12-07 23:00:00+00:00,1.33711,1.33721,1.3352,1.33552,550
2020-12-08 00:00:00+00:00,1.33549,1.33612,1.33436,1.33502,924
2020-12-08 01:00:00+00:00,1.335,1.33654,1.33495,1.33571,1400
2020-12-08 02:00:00+00:00,1.33574,1.33586,1.33462,1.33488,1000
2020-12-08 03:00:00+00:00,1.3349,1.33608,1.33474,1.33602,933
2020-12-08 04:00:00+00:00,1.33599,1.33622,1.33438,1.33487,1419
2020-12-08 05:00:00+00:00,1.33489,1.33618,1.33474,1.33576,921
2020-12-08 06:00:00+00:00,1.33578,1.33674,1.33357,1.33414,1193
2020-12-08 07:00:00+00:00,1.33416,1.33616,1.333,1.33574,2500
2020-12-08 08:00:00+00:00,1.33576,1.33673,1.3323,1.3342,5094
2020-12-08 09:00:00+00:00,1.33422,1.33618,1.33365,1.3351,3631
2020-12-08 10:00:00+00:00,1.33506,1.3365,1.33476,1.33518,3166
2020-12-08 11:00:00+00:00,1.33516,1.33527,1.33125,1.33125,3232
2020-12-08 12:00:00+00:00,1.33127,1.33293,1.32982,1.33002,3266
2020-12-08 13:00:00+00:00,1.32999,1.33934,1.32896,1.33494,10034
2020-12-08 14:00:00+00:00,1.33496,1.33642,1.33134,1.3321,5188
2020-12-08 15:00:00+00:00,1.33212,1.33646,1.32956,1.33606,6965
2020-12-08 16:00:00+00:00,1.33604,1.33772,1.3348,1.33562,3974
2020-12-08 17:00:00+00:00,1.33565,1.33742,1.33376,1.33614,2428
2020-12-08 18:00:00+00:00,1.33616,1.33722,1.33566,1.3364,1831
2020-12-08 19:00:00+00:00,1.33638,1.33688,1.33532,1.33536,1181
2020-12-08 20:00:00+00:00,1.33532,1.33578,1.33399,1.33568,1249
2020-12-08 21:00:00+00:00,1.33566,1.33605,1.33461,1.33575,575
2020-12-08 22:00:00+00:00,1.33542,1.33638,1.33515,1.33607,345
2020-12-08 23:00:00+00:00,1.33612,1.33812,1.33587,1.33646,588
2020-12-09 00:00:00+00:00,1.33644,1.33762,1.33622,1.33742,752
2020-12-09 01:00:00+00:00,1.3374,1.33754,1.33668,1.33688,614
2020-12-09 02:00:00+00:00,1.33685,1.33747,1.33652,1.33747,675
2020-12-09 03:00:00+00:00,1.3375,1.33796,1.33711,1.33744,564
2020-12-09 04:00:00+00:00,1.33748,1.3381,1.33747,1.33782,539
2020-12-09 05:00:00+00:00,1.33784,1.33792,1.3374,1.33762,504
2020-12-09 06:00:00+00:00,1.3376,1.33972,1.3376,1.33848,1177
2020-12-09 07:00:00+00:00,1.3385,1.33886,1.33621,1.33792,1513
2020-12-09 08:00:00+00:00,1.3379,1.34332,1.33768,1.34278,4082
2020-12-09 09:00:00+00:00,1.34276,1.34494,1.3417,1.34466,3075
2020-12-09 10:00:00+00:00,1.34464,1.34592,1.3442,1.3452,3515
2020-12-09 11:00:00+00:00,1.34522,1.34634,1.34408,1.34562,3091
2020-12-09 12:00:00+00:00,1.34564,1.34604,1.34384,1.34518,2263
2020-12-09 13:00:00+00:00,1.3452,1.34783,1.34482,1.346,2922
2020-12-09 14:00:00+00:00,1.34602,1.34608,1.3422,1.34242,4026
2020-12-09 15:00:00+00:00,1.3424,1.34281,1.339,1.33967,4833
2020-12-09 16:00:00+00:00,1.33964,1.33964,1.3369,1.33909,3874
2020-12-09 17:00:00+00:00,1.33907,1.3395,1.33555,1.33713,3098
2020-12-09 18:00:00+00:00,1.33716,1.33784,1.33632,1.33632,2353
2020-12-09 19:00:00+00:00,1.33635,1.33992,1.33615,1.33946,2037
2020-12-09 20:00:00+00:00,1.33943,1.3399,1.33874,1.33974,1264
2020-12-09 21:00:00+00:00,1.33972,1.34071,1.33955,1.34066,524
2020-12-09 22:00:00+00:00,1.33983,1.34135,1.33225,1.33612,1587
2020-12-09 23:00:00+00:00,1.33617,1.33738,1.33476,1.3366,677
2020-12-10 00:00:00+00:00,1.33657,1.33886,1.33644,1.33817,1426
2020-12-10 01:00:00+00:00,1.33814,1.33898,1.33624,1.33687,1103
2020-12-10 02:00:00+00:00,1.33684,1.33762,1.33602,1.33684,1358
2020-12-10 03:00:00+00:00,1.33686,1.33721,1.33588,1.33701,1068
2020-12-10 04:00:00+00:00,1.33698,1.33727,1.33684,1.33714,478
2020-12-10 05:00:00+00:00,1.33712,1.33718,1.33601,1.33628,478
2020-12-10 06:00:00+00:00,1.33626,1.3364,1.33406,1.33422,1037
2020-12-10 07:00:00+00:00,1.33424,1.33524,1.33085,1.33166,2734
2020-12-10 08:00:00+00:00,1.33164,1.33328,1.33026,1.33092,3330
2020-12-10 09:00:00+00:00,1.33094,1.3326,1.32916,1.33174,3326
2020-12-10 10:00:00+00:00,1.33172,1.33303,1.32986,1.33072,2236
2020-12-10 11:00:00+00:00,1.3307,1.33085,1.32537,1.32543,3156
2020-12-10 12:00:00+00:00,1.32545,1.3302,1.32454,1.32971,5139
2020-12-10 13:00:00+00:00,1.32968,1.33102,1.32786,1.32842,5144
